ClickId,ImpressionId,ClickTimestamp,TDID,UID2,PartnerId,AdvertiserId,CampaignId,AdGroupId,CreativeId,DeviceType,OS,Browser,Country,Region,LandingPageUrl,ClickType,IsValid
163423c1-a315-466b-9fa6-7f1a572603b0,2db65e5b-699b-479f-aa19-4fc35468100c,2024-11-28T13:21:21,TDID_157B20C782054325,UID2_9d1b242e03d749359bd5,partner_7089,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_prospecting_video,cr_ag_stream_holid_prospecting_video_1,Mobile,Android,Safari,FR,,https://streammax.com/promo,Standard,True
5f72c9e0-4d68-4b1f-a33c-27460b2089e5,009a1f1b-df97-4c6b-acef-330ac5bbe9f1,2024-11-25T00:32:15,TDID_27D28F050F554B50,UID2_25808207c8eb4c95ac51,partner_1918,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_awareness_ctv,cr_ag_megamart_gro_awareness_ctv_1,Tablet,Windows,Safari,CA,,https://megamart.com/promo,Standard,True
e9ffae99-4e1d-444f-bd57-ce920514247f,fb4a536e-f9c4-42f1-bc9d-7c32f2929920,2024-11-17T08:06:54,TDID_C52BDEC31FDF47A1,UID2_3b9f970aec164983ad3e,partner_1777,adv_tech_brand_003,cmp_app_install,ag_app_install_prospecting_video,cr_ag_app_install_prospecting_video_3,SmartTV,Android,App,FR,,https://appmaster.com/promo,VideoCompanion,True
e9dcd768-7abb-4ddc-9c75-351611f4ea6e,f5d6afc4-7683-4eb7-9e64-e605ca5f1ab6,2024-11-17T12:06:53,TDID_03BF812F8E594698,UID2_44072616e61c4888856b,partner_7278,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_retargeting_display,cr_ag_vacation_cru_retargeting_display_1,Mobile,iOS,Samsung Internet,FR,,https://vacationhub.com/promo,Standard,True
bb786d73-72dc-4895-a4c4-f287b9acc989,153ceb10-014a-4ea1-9473-c65a4a961c16,2024-11-23T01:03:12,TDID_6C24067E42B64E63,UID2_73e22178078341589bbd,partner_3106,adv_tech_brand_002,cmp_cloud_enterprise,ag_cloud_enterp_performance_display,cr_ag_cloud_enterp_performance_display_2,SmartTV,Roku,App,US,MI,https://cloudsoft.com/promo,Standard,True
b971a0b3-5a2e-44fe-8ff1-652603ce23ad,f850a520-eab3-4476-8c69-94757fe18344,2024-11-27T17:59:34,TDID_C44EDE5E42394697,UID2_5d95b372bea44970bc5f,partner_7000,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_2,SmartTV,tvOS,App,AU,,https://autodrive.com/promo,Expandable,True
9ecee795-966f-474e-a1a1-2a93a9275245,b3ae9ceb-7c90-4742-9d09-12062eefe412,2024-11-18T21:43:32,TDID_73FC4A4D76CC40C8,UID2_2359f36b64264d5caef4,partner_9195,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_prospecting_native,cr_ag_fresh_holida_prospecting_native_3,Desktop,macOS,Safari,CA,,https://freshfoods.com/promo,VideoCompanion,True
61018278-c4c6-4db3-922f-8bf7e24d2b25,3e63535c-4ccf-4af4-9efe-e9ce7294c482,2024-11-24T08:57:58,TDID_D08D2D5135E3496D,UID2_f2a4ff71544f45839667,partner_4036,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_retargeting_native,cr_ag_electra_ev_a_retargeting_native_2,CTV,tvOS,App,US,IL,https://electracar.com/promo,Standard,True
0be12c51-8a33-4480-b12f-d26b38ddc0f7,a7acd774-7d37-496c-9007-2afdb6d8abae,2024-12-15T04:33:15,TDID_80D83E55B4BF4235,UID2_1aa6a388c85f4038a139,partner_7666,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_prospecting_video,cr_ag_flight_holid_prospecting_video_1,SmartTV,tvOS,App,US,FL,https://flightdeals.com/promo,Expandable,True
09fdb527-4b6e-45ba-b29a-00309a1fbba9,e8b00f53-6491-4ba6-b63f-407a678049e2,2024-12-08T05:10:15,TDID_889F70EB26A64E4B,UID2_569daa0ad6664e709f41,partner_2803,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_performance_display,cr_ag_shopsmart_lo_performance_display_3,Desktop,Windows,Firefox,AU,,https://shopsmart.com/promo,VideoCompanion,True
10e68d32-fe1f-46ab-a01a-dc881d7890f1,2895c370-381f-431e-bb70-b7bdd968f9cc,2024-12-05T14:37:36,TDID_C836FF28A07849AA,UID2_5e3d9e06d2374de2a697,partner_2582,adv_ent_brand_002,cmp_game_launch,ag_game_launch_prospecting_video,cr_ag_game_launch_prospecting_video_1,Desktop,macOS,Chrome,CA,,https://gamezone.com/promo,Expandable,True
e26d6865-3613-495f-927e-7edeacde540e,0fa28176-e806-4198-a10d-412ff46b67b3,2024-11-23T04:34:47,TDID_BED276A317F44C98,UID2_e417884c7f7042dd8fd5,partner_4202,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_1,Mobile,Android,Safari,US,CA,https://autodrive.com/promo,VideoCompanion,True
7b9b9a07-d9e2-4d54-9325-0290acaa5cc3,cd38a20a-4efa-4ca9-9bc6-978cb8f2a697,2024-11-24T20:13:21,TDID_F85B582101B8450D,UID2_3aa3e5fdcde4464ea92c,partner_4638,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_3,Tablet,macOS,Edge,US,IL,https://creditmax.com/promo,Expandable,True
ee061a12-ffda-42fb-a8c0-d0094a6f13f7,342fe880-269e-423c-b348-59986ab3f9f6,2024-12-05T07:59:09,TDID_F0C2E599D6EE45A6,UID2_8820d4b8c40d492bbe3b,partner_2466,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_1,CTV,FireTV,App,CA,,https://autodrive.com/promo,Standard,True
2d09e0ee-a652-4122-aac4-aea30d58642b,87b16446-412a-4579-ae3a-2e19a7a4ff8f,2024-12-11T21:11:59,TDID_C87BA5BB22BC442E,UID2_75d4a84a0a894034b23b,partner_8299,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_performance_video,cr_ag_health_enrol_performance_video_1,SmartTV,FireTV,App,FR,,https://healthplus.com/promo,Standard,True
be1100f1-a6b2-42e5-981c-de3e20b5d6a7,173998bf-979d-480f-9cdd-e7409a012238,2024-11-26T02:48:38,TDID_9D36747A4E564522,UID2_b93db260e52941e4adb7,partner_8200,adv_tech_brand_003,cmp_app_install,ag_app_install_prospecting_video,cr_ag_app_install_prospecting_video_1,Desktop,Windows,Firefox,FR,,https://appmaster.com/promo,VideoCompanion,True
ad305c9f-7c60-4d41-87f5-64b539018170,377ac333-1481-4a27-a877-cdf86b59b3e3,2024-12-10T00:21:38,TDID_F6C8404EF24641BC,UID2_7966fa939c6d49978c40,partner_1223,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_prospecting_native,cr_ag_electra_ev_a_prospecting_native_1,Desktop,macOS,Firefox,CA,,https://electracar.com/promo,Expandable,True
9c9a9ee5-10ce-446e-b968-b48295050240,e2bcb13a-cd85-436c-bfc3-cf152f2f2cba,2024-12-15T10:37:29,TDID_040CAA3271854AE9,UID2_230f4e0caecf4bac85fd,partner_2241,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_performance_video,cr_ag_tech_product_performance_video_1,CTV,Roku,App,DE,,https://techgiant.com/promo,Expandable,True
05935d43-4be0-44ff-ae85-ceea446d4035,e2e7ed81-11df-47bb-a0ea-e2beeb1c9ef3,2024-11-21T05:30:39,TDID_C7E75BCAFF924F01,UID2_ee6999a639944588a20f,partner_7208,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_awareness_video,cr_ag_stream_holid_awareness_video_3,Tablet,macOS,Safari,UK,,https://streammax.com/promo,Expandable,True
d11baf89-823e-4169-a65b-c0c77d521aae,d71dfc70-4ba1-4698-9e86-781b72acae74,2024-12-10T05:04:49,TDID_F93C256C21FF4C90,UID2_9c1ccc4411c847f4bc62,partner_6531,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_performance_display,cr_ag_flight_holid_performance_display_4,SmartTV,Roku,App,US,TX,https://flightdeals.com/promo,Standard,True
052342fc-198d-48f0-b6f6-c2b19247488e,6a47ef63-e9b3-42d9-b941-fb891ad3e176,2024-12-15T05:34:19,TDID_0A6FB2DE2B064ACE,UID2_dff2732219ec443d966c,partner_3445,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_prospecting_video,cr_ag_bank_mortgag_prospecting_video_2,Tablet,Windows,Edge,UK,,https://securebank.com/promo,Standard,True
9d65adf3-97b4-4fa1-909e-f19b6e1b568f,a4989b96-6e97-4cd4-82c1-615550d4f786,2024-12-12T02:02:51,TDID_7260A7E2C8A84FC7,UID2_268505acd74d4b45890b,partner_5515,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,SmartTV,Android,App,CA,,https://wellnessfirst.com/promo,VideoCompanion,True
3c0d2db4-b99e-4504-ad6a-ad85c2a2cb1b,185c92b9-ada3-4abb-bc31-abb9fd95a012,2024-11-24T10:52:41,TDID_E8E9723CD3CF4DDF,UID2_b07ca25b821842d78859,partner_1872,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_retargeting_native,cr_ag_electra_ev_a_retargeting_native_3,SmartTV,tvOS,App,CA,,https://electracar.com/promo,Standard,True
fe991cad-12ac-4141-a82a-9ab287f66442,75be4152-50c5-45bb-8b3e-1a85c53caa49,2024-11-25T12:09:44,TDID_94082ED879B045FC,UID2_66c712709edf486094b4,partner_6051,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_awareness_ctv,cr_ag_invest_retir_awareness_ctv_1,Tablet,Windows,Firefox,CA,,https://investpro.com/promo,VideoCompanion,True
9368dcac-8c38-4dd3-a378-ba76a4688697,78aa0cd3-3197-4753-8b35-27bc4a6fe170,2024-12-05T23:41:24,TDID_824FE7BF9BEF42C7,UID2_57e3c75a6d3c4aaf9255,partner_8041,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_prospecting_native,cr_ag_electra_ev_a_prospecting_native_3,CTV,FireTV,App,AU,,https://electracar.com/promo,Expandable,True
65b60f2e-8d6f-47ce-bc34-d32a312aa76f,a35f09ec-dbe7-4012-9081-e3a04acb08ec,2024-11-23T10:26:28,TDID_636CE7963B0849C0,UID2_696cb233d60d4e3b8158,partner_3796,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_performance_video,cr_ag_tech_product_performance_video_2,Tablet,macOS,Edge,FR,,https://techgiant.com/promo,Expandable,True
c9ba5dcf-c3ae-45a4-9423-ea3de9771d63,0f9f06d0-6784-4c75-8389-14eb9170ec35,2024-12-14T00:24:11,TDID_29F0EA3BEAFC4964,UID2_a3ed7d3c81284b2380af,partner_2129,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_retargeting_native,cr_ag_holiday_prom_retargeting_native_1,Mobile,iOS,Samsung Internet,FR,,https://retailmax.com/promo,VideoCompanion,False
75d7a6f7-2801-4f7a-acf1-1b0d55630a34,5967e70d-3bf2-48bf-ac12-5b322f158480,2024-11-21T17:20:19,TDID_DF22A775D386479C,UID2_03ae565b33864c3cb245,partner_6664,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_3,Mobile,iOS,Chrome,AU,,https://cleanhome.com/promo,VideoCompanion,True
15d11b95-4791-4c68-83fd-e5afb914d50f,1c69898a-0069-4fe2-b73e-598a0e51d1d8,2024-12-05T16:47:07,TDID_D85B1DFFB4194F10,UID2_b988f52c717f4635a8c9,partner_9682,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_prospecting_native,cr_ag_auto_yearend_prospecting_native_1,CTV,Android,App,DE,,https://autodrive.com/promo,Expandable,True
23da5a11-1983-4313-9be4-868fd0e9e536,fc86a979-bde1-4c5e-969a-63961b275b5f,2024-12-15T13:00:55,TDID_359D2393D5F84168,UID2_2d0563f95f3240d18a99,partner_4948,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_prospecting_video,cr_ag_wellness_new_prospecting_video_3,Tablet,Windows,Firefox,US,MI,https://wellnessfirst.com/promo,VideoCompanion,True
e73f4949-a294-4cb0-803c-8b8a23e3d749,2a366c16-8dcd-4fe1-8411-a00a874ef380,2024-12-08T01:03:45,TDID_232ED6A30254466A,UID2_a8e96aa4346c4b0dad53,partner_7097,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_performance_video,cr_ag_clean_newyea_performance_video_2,SmartTV,Roku,App,FR,,https://cleanhome.com/promo,VideoCompanion,True
3ab7925d-0afa-4e6e-be57-643213f4b5d5,c06d6a2a-b8b0-437f-894e-7dc6f9afdebf,2024-12-09T09:30:44,TDID_86CC02A10F8441CE,UID2_e0c7bba59d8447bfb3a2,partner_5557,adv_retail_brand_001,cmp_retail_clearance,ag_retail_clear_retargeting_display,cr_ag_retail_clear_retargeting_display_3,Desktop,macOS,Firefox,DE,,https://retailmax.com/promo,Standard,True
a7d10102-ea06-4607-bc6d-239154a05b36,340d8c44-d14f-4d47-b002-c14398ab59fe,2024-12-05T19:53:31,TDID_AF5E6AF092D04285,UID2_2bfff1330b3f4f6f939b,partner_5267,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_prospecting_display,cr_ag_tech_holiday_prospecting_display_2,SmartTV,Roku,App,FR,,https://techgiant.com/promo,Expandable,True
78c70653-6c92-4ebf-a442-15af70b1ac1b,5ab99b00-c181-403a-a09b-c472412d91df,2024-11-17T04:57:26,TDID_BFF764ABB64A4FA7,UID2_ab5b263aa86a4fb7b8b0,partner_7999,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_prospecting_video,cr_ag_health_enrol_prospecting_video_2,CTV,Roku,App,UK,,https://healthplus.com/promo,Expandable,True
70ae4aa2-aad9-4b17-92db-55edd2f814a6,c537faf3-2ff3-47ad-b7fc-2951a5a8d8db,2024-12-02T16:15:01,TDID_F23ABCCF1C4C42AB,UID2_724d6de962434cfb90fb,partner_2530,adv_travel_brand_001,cmp_travel_newyear,ag_travel_newye_prospecting_display,cr_ag_travel_newye_prospecting_display_1,SmartTV,Roku,App,DE,,https://travelease.com/promo,Expandable,True
f1c71683-0882-4aa8-9d1e-e853b1757b36,2e0c8624-8d75-481e-9343-46f7e7e87b1a,2024-12-14T07:50:05,TDID_8905399BA3314087,UID2_dedd5c7af3ac4a298f6a,partner_7871,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_performance_video,cr_ag_vacation_cru_performance_video_3,Tablet,macOS,Safari,US,GA,https://vacationhub.com/promo,Standard,True
d6c1aeac-7827-4a22-921d-3336dcdbc7f6,21c4eb5a-fc68-41a1-ba95-739c0d1a8374,2024-12-11T03:27:44,TDID_68CD13E3997D4F7A,UID2_6e541b6772cf4895bc41,partner_4617,adv_travel_brand_001,cmp_travel_newyear,ag_travel_newye_awareness_ctv,cr_ag_travel_newye_awareness_ctv_1,Mobile,iOS,Samsung Internet,AU,,https://travelease.com/promo,VideoCompanion,True
742d224f-4922-4765-a06b-0c26ea014299,5b0d2fff-cb5a-4acd-ab44-b84ab795858f,2024-12-10T17:57:13,TDID_6EB9B4819889400C,UID2_20c57325ed294b56bf43,partner_3370,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_prospecting_native,cr_ag_winter_getaw_prospecting_native_1,Tablet,Windows,Safari,US,IL,https://travelease.com/promo,VideoCompanion,True
fc6cf291-901a-4a11-99f9-d108a6958d31,b333375f-744d-4380-8e7c-50b3450db2cd,2024-11-24T05:43:19,TDID_EF62269E5F2C4EB0,UID2_fc779ec7909c45bb842e,partner_1408,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_prospecting_video,cr_ag_health_enrol_prospecting_video_2,CTV,Android,App,UK,,https://healthplus.com/promo,Expandable,True
1029c2df-3e9c-424f-9f4d-f5f7f0413f7f,29118227-1220-4134-81bc-1c59e089d077,2024-11-19T03:32:08,TDID_F2889CB9B6D44519,UID2_3d242f3800fc4c2cac6d,partner_4000,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_3,SmartTV,tvOS,App,CA,,https://autodrive.com/promo,Expandable,True
1187a82d-9d5c-48fe-a359-ed5a30329b3f,ef9dc66e-2719-43eb-b237-068fb4325b1b,2024-12-04T07:44:10,TDID_16E7F1B5AB7047CC,UID2_4b098fcb019b45069619,partner_9514,adv_retail_brand_001,cmp_retail_clearance,ag_retail_clear_performance_display,cr_ag_retail_clear_performance_display_3,SmartTV,Android,App,US,IL,https://retailmax.com/promo,Standard,True
a5714a83-9592-4982-972d-d4381b723890,14bbac25-2f9b-4b25-8de6-f555f34bc8f0,2024-12-09T05:20:49,TDID_461E348B6B324019,UID2_f76fca7c271148a9857a,partner_2776,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_3,Tablet,Windows,Chrome,AU,,https://cleanhome.com/promo,Standard,True
9d9193c2-5c6e-4212-9f40-e0071edce1d2,46be2d3f-dd09-4341-a95c-4c2b4b03652a,2024-12-06T22:19:47,TDID_6C6876BF8B7541C4,UID2_19d25304fae54e13889c,partner_8806,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_3,Mobile,iOS,Safari,CA,,https://creditmax.com/promo,VideoCompanion,True
ffbfdbb6-b6f7-4eed-bae0-992d7c96f75a,fe028cd6-472f-4e10-92b1-1a693b2f5222,2024-11-22T14:50:43,TDID_D59B5051F4DE4B8C,UID2_47945cb26b834d358dee,partner_3829,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_performance_display,cr_ag_shopsmart_lo_performance_display_2,Tablet,macOS,Edge,CA,,https://shopsmart.com/promo,Standard,False
e13389ab-5866-47e5-97ec-4916d92c9e57,ed1a4220-a986-4e5c-9edb-eb714cea88b0,2024-11-19T01:17:57,TDID_1EECEC2264804902,UID2_d96efa7753a2469c879d,partner_6101,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_1,Mobile,iOS,Samsung Internet,AU,,https://wellnessfirst.com/promo,VideoCompanion,True
b0eafb89-593a-4c56-986f-c730a5550b5f,4e892694-1632-443c-9c78-5b007b3a5c6e,2024-12-14T15:33:29,TDID_8C94C68FDB644E9A,UID2_393e9ea2332b4997b4e9,partner_4078,adv_ent_brand_002,cmp_game_launch,ag_game_launch_performance_display,cr_ag_game_launch_performance_display_2,Tablet,Windows,Firefox,DE,,https://gamezone.com/promo,Expandable,True
ba05e9b9-66bd-4f2c-a05b-fceb2ac5c13f,0f1bb6d7-4c82-40f5-afa7-5abbcdf5d8b8,2024-11-28T19:45:55,TDID_14678CE79A8B4C2B,UID2_ae7aa2dc58764d27ac56,partner_4934,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_3,Mobile,iOS,Chrome,CA,,https://creditmax.com/promo,VideoCompanion,True
210f5158-502b-4ed0-89f8-28cb42e131b8,87fafcb8-ac5f-4948-bdab-4e1437c445f7,2024-12-14T21:52:37,TDID_DC472B665CDF4E88,UID2_f3ea78108de642e18c6c,partner_5369,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_prospecting_display,cr_ag_holiday_prom_prospecting_display_2,CTV,Roku,App,AU,,https://retailmax.com/promo,Standard,True
2c609bbd-a379-4290-b4c8-eddb90d606e8,0b77ae97-e2fc-4728-90a7-59caab61d983,2024-11-29T01:18:49,TDID_2F9976ACAF1E4D0B,UID2_95638eff527c4e1a83ac,partner_2657,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_3,Mobile,iOS,Samsung Internet,FR,,https://autodrive.com/promo,VideoCompanion,True
ecd64a87-9f18-4d09-a8d5-9fb627077857,1cff032d-d964-4a2e-a74a-46050c25b3df,2024-11-24T01:58:21,TDID_6C8C9E6060AD432D,UID2_1694f62a5efa4a718a5b,partner_8044,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_2,CTV,tvOS,App,DE,,https://autodrive.com/promo,Expandable,True
4ae9c19a-cdcd-485c-a069-b6a258c7cf4d,966e3d7c-b593-4ad4-911d-30a951785867,2024-11-20T05:13:57,TDID_863A73701CBA4D14,UID2_cfe4fd959ad346fa8539,partner_1666,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_retargeting_display,cr_ag_megamart_gro_retargeting_display_1,Tablet,macOS,Safari,US,FL,https://megamart.com/promo,Standard,True
ed6b0c63-68bb-4d70-8a54-b859c6467529,2542111b-16f9-4919-80c5-12eeec90115d,2024-11-20T15:47:21,TDID_9A6C70A19C974574,UID2_66a60c4e21524922b7eb,partner_6340,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_retargeting_display,cr_ag_credit_rewar_retargeting_display_4,CTV,tvOS,App,AU,,https://creditmax.com/promo,VideoCompanion,True
bd6688d7-d611-441b-86a6-2499c9a37d40,ebae7ad5-adb1-4caa-8396-db3b001f0a6b,2024-11-17T03:38:05,TDID_CDB05BAA066744DB,UID2_b2cf217dfbba4c5aac89,partner_3918,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_prospecting_video,cr_ag_speed_perfor_prospecting_video_1,Tablet,Windows,Chrome,AU,,https://speedmotors.com/promo,Expandable,True
1a3175e1-535e-41a8-a0c5-3d4aa7a18092,20b05104-a3ea-414b-8b5c-623ec837a3fe,2024-11-29T04:09:24,TDID_D87F61DB20934CCF,UID2_a983be9187b4434a9099,partner_1041,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_retargeting_display,cr_ag_megamart_gro_retargeting_display_1,SmartTV,tvOS,App,CA,,https://megamart.com/promo,VideoCompanion,True
bc92cfe1-84e8-4355-b9e0-5c09804dc3a7,c2578823-918a-460e-891d-49ecf774c518,2024-11-16T07:43:27,TDID_7F4652D4649D4B45,UID2_74cc3d482e59490ca0af,partner_9794,adv_tech_brand_002,cmp_cloud_enterprise,ag_cloud_enterp_performance_display,cr_ag_cloud_enterp_performance_display_1,CTV,FireTV,App,US,NC,https://cloudsoft.com/promo,Expandable,True
bfca2ea0-0feb-421f-84ee-809a76b8c94c,f8504d83-fad5-4e62-a5c0-3bee079a38e0,2024-11-22T12:10:20,TDID_41A912731DB341E6,UID2_00abb69382164f4bbae6,partner_7858,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_retargeting_display,cr_ag_flight_holid_retargeting_display_1,Mobile,Android,Safari,AU,,https://flightdeals.com/promo,Expandable,True
e574c748-b86f-4d11-a91d-45e9bb8f621a,4fb8ca31-ac2d-4923-bc26-0e270414b41f,2024-11-28T18:34:22,TDID_30CD1DE2783A405F,UID2_cd442e8ae6c14456842f,partner_3197,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_retargeting_native,cr_ag_holiday_prom_retargeting_native_1,Mobile,Android,Samsung Internet,CA,,https://retailmax.com/promo,Standard,True
59654434-e393-46d9-998a-c50490128a21,7dbab633-bf61-46af-8217-5655ed3b9ee6,2024-12-05T00:35:20,TDID_4D25D3CA92D94D68,UID2_f5f06e9aef204f5a892c,partner_5693,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_prospecting_display,cr_ag_electra_test_prospecting_display_2,Mobile,Android,App,US,OH,https://electracar.com/promo,VideoCompanion,True
f8474da5-b796-4082-bd9a-12a268452253,da794ead-4eaf-43bc-b653-31ddd13b4348,2024-11-21T17:41:00,TDID_E2F7FA34482445AB,UID2_32701bb901834720b58a,partner_1217,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_retargeting_native,cr_ag_auto_yearend_retargeting_native_2,Mobile,Android,Chrome,FR,,https://autodrive.com/promo,Standard,True
1c2ef69d-9ae1-4be7-a749-bc7e73e7f9bc,3c1f8483-f6aa-43b6-aa33-9aeb5bc6e381,2024-11-29T03:50:46,TDID_D0DAB1C4781A415B,UID2_bb0a8a6c79c5443b9bd9,partner_4230,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,Desktop,Windows,Edge,UK,,https://wellnessfirst.com/promo,Standard,True
47c60843-bedb-4f0b-866e-af13e741f02a,b5f44b98-f262-4c78-89b9-ea7f69c6a668,2024-12-12T14:38:46,TDID_173FF1DF6E6C417C,UID2_6fdc49c043c149889531,partner_2260,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_prospecting_native,cr_ag_shopsmart_bl_prospecting_native_1,Tablet,macOS,Edge,AU,,https://shopsmart.com/promo,VideoCompanion,True
8fb0189f-3316-4f22-bc2a-c53c657fbb28,63b0098d-d60f-46ac-bcf6-ca65cd1a15fa,2024-11-30T00:14:16,TDID_198B27E907CF4E58,UID2_e1d606f03cec426daaaa,partner_7677,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_prospecting_display,cr_ag_tech_holiday_prospecting_display_1,Mobile,iOS,Safari,DE,,https://techgiant.com/promo,VideoCompanion,True
0e40ec11-468e-4a47-a522-02b9bf40fab4,f556c02f-0e5f-494b-868a-bb51300bccfe,2024-11-24T02:37:02,TDID_F2FA8A35170C40A8,UID2_c06d954f29ab42feabda,partner_5549,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_performance_video,cr_ag_invest_retir_performance_video_1,Desktop,macOS,Safari,AU,,https://investpro.com/promo,Expandable,True
716021dc-3e2e-41a0-a8e4-4f0fa6f96c30,48ff43a6-b659-4797-b433-132d6eee9d0f,2024-12-04T11:37:37,TDID_00579C46F652407E,UID2_cfc53776dcca4b23a9b5,partner_8612,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_2,SmartTV,Roku,App,UK,,https://autodrive.com/promo,Standard,True
589299aa-4965-4351-85d3-cd85e863d61e,3419cbca-2aa4-4a11-8c29-8433701b1972,2024-12-14T13:21:48,TDID_45C4881516C44F96,UID2_3b4f89656db64f9c93b0,partner_1191,adv_tech_brand_002,cmp_cloud_enterprise,ag_cloud_enterp_retargeting_native,cr_ag_cloud_enterp_retargeting_native_3,Desktop,Windows,Safari,UK,,https://cloudsoft.com/promo,VideoCompanion,True
7ceae153-f3c6-4007-9608-33c2ea30ae7b,f795994a-108c-4b1b-867c-2efe938dc23d,2024-11-23T02:39:07,TDID_BD02EFC5DCF143F1,UID2_8f0e9f855b3a4e358def,partner_8556,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_3,Mobile,Android,App,DE,,https://retailmax.com/promo,VideoCompanion,True
79a2329b-63bb-4280-b6b3-ffbce9df9ed7,e8440cdc-f3c5-41eb-88f5-51f08311cc21,2024-11-30T18:11:16,TDID_489F9A46DB9D4EB0,UID2_7280452b4e3044ab901b,partner_7308,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_performance_display,cr_ag_shopsmart_lo_performance_display_3,Tablet,macOS,Firefox,US,OH,https://shopsmart.com/promo,VideoCompanion,True
